track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6LteLVcW0oWLjuW6nePyWb,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519.0,4.0
04ZTP5KsCypmtCmQg5tH9R,0.695,0.573,4.0,-8.597,0.0,0.106,0.46,0.0734,0.482,0.408,99.939,audio_features,51NFxnQvaosfDDutk0tams,spotify:track:51NFxnQvaosfDDutk0tams,https://api.spotify.com/v1/tracks/51NFxnQvaosfDDutk0tams,https://api.spotify.com/v1/audio-analysis/51NFxnQvaosfDDutk0tams,179172.0,4.0
51NFxnQvaosfDDutk0tams,0.615,0.734,11.0,-6.657,0.0,0.0272,0.021,0.0,0.153,0.709,84.978,audio_features,72oSVbLj6u23KzZdjuGEe1,spotify:track:72oSVbLj6u23KzZdjuGEe1,https://api.spotify.com/v1/tracks/72oSVbLj6u23KzZdjuGEe1,https://api.spotify.com/v1/audio-analysis/72oSVbLj6u23KzZdjuGEe1,208941.0,4.0
72oSVbLj6u23KzZdjuGEe1,0.61,0.294,10.0,-8.228,1.0,0.042,0.932,0.0,0.135,0.289,71.11,audio_features,41Z4c3rAbyDdB2oz0dDoEI,spotify:track:41Z4c3rAbyDdB2oz0dDoEI,https://api.spotify.com/v1/tracks/41Z4c3rAbyDdB2oz0dDoEI,https://api.spotify.com/v1/audio-analysis/41Z4c3rAbyDdB2oz0dDoEI,176692.0,3.0
41Z4c3rAbyDdB2oz0dDoEI,0.522,0.204,6.0,-11.48,1.0,0.0478,0.942,5.93e-06,0.0985,0.252,96.431,audio_features,6e2ufRmytJb3Pz0hWQDvaX,spotify:track:6e2ufRmytJb3Pz0hWQDvaX,https://api.spotify.com/v1/tracks/6e2ufRmytJb3Pz0hWQDvaX,https://api.spotify.com/v1/audio-analysis/6e2ufRmytJb3Pz0hWQDvaX,208123.0,4.0
6e2ufRmytJb3Pz0hWQDvaX,0.509,0.13,6.0,-15.999,1.0,0.16,0.903,0.0,0.173,0.299,87.573,audio_features,35ALUypRODHDCCekcWoOuI,spotify:track:35ALUypRODHDCCekcWoOuI,https://api.spotify.com/v1/tracks/35ALUypRODHDCCekcWoOuI,https://api.spotify.com/v1/audio-analysis/35ALUypRODHDCCekcWoOuI,247839.0,4.0
35ALUypRODHDCCekcWoOuI,0.759,0.76,9.0,-7.199,0.0,0.0322,0.0804,0.0,0.0818,0.731,120.006,audio_features,4sT2hi5bgnG2ApK7Oq06QW,spotify:track:4sT2hi5bgnG2ApK7Oq06QW,https://api.spotify.com/v1/tracks/4sT2hi5bgnG2ApK7Oq06QW,https://api.spotify.com/v1/audio-analysis/4sT2hi5bgnG2ApK7Oq06QW,256333.0,4.0
4sT2hi5bgnG2ApK7Oq06QW,0.79,0.506,7.0,-7.052,1.0,0.118,0.146,0.0,0.0876,0.456,105.018,audio_features,7BZeyb1wPX9t78rWbLWiky,spotify:track:7BZeyb1wPX9t78rWbLWiky,https://api.spotify.com/v1/tracks/7BZeyb1wPX9t78rWbLWiky,https://api.spotify.com/v1/audio-analysis/7BZeyb1wPX9t78rWbLWiky,193880.0,4.0
7BZeyb1wPX9t78rWbLWiky,0.809,0.409,1.0,-7.4,0.0,0.116,0.159,2.53e-06,0.11,0.398,141.926,audio_features,0TwC5a0VuD03SsbAXtgfd6,spotify:track:0TwC5a0VuD03SsbAXtgfd6,https://api.spotify.com/v1/tracks/0TwC5a0VuD03SsbAXtgfd6,https://api.spotify.com/v1/audio-analysis/0TwC5a0VuD03SsbAXtgfd6,225440.0,4.0
0TwC5a0VuD03SsbAXtgfd6,0.621,0.524,5.0,-7.056,1.0,0.0248,0.168,0.0,0.0925,0.434,97.45,audio_features,10unIjOu5Jurco3SDbV4HZ,spotify:track:10unIjOu5Jurco3SDbV4HZ,https://api.spotify.com/v1/tracks/10unIjOu5Jurco3SDbV4HZ,https://api.spotify.com/v1/audio-analysis/10unIjOu5Jurco3SDbV4HZ,193598.0,3.0
10unIjOu5Jurco3SDbV4HZ,0.538,0.764,9.0,-5.235,1.0,0.0556,0.12,1.41e-06,0.111,0.699,169.919,audio_features,3hiInJVk1CpxELmEJiU0uP,spotify:track:3hiInJVk1CpxELmEJiU0uP,https://api.spotify.com/v1/tracks/3hiInJVk1CpxELmEJiU0uP,https://api.spotify.com/v1/audio-analysis/3hiInJVk1CpxELmEJiU0uP,187867.0,4.0
3hiInJVk1CpxELmEJiU0uP,0.687,0.611,1.0,-7.313,1.0,0.126,0.0857,0.0,0.301,0.789,79.034,audio_features,6aLpLTAUASREvQE105XOb3,spotify:track:6aLpLTAUASREvQE105XOb3,https://api.spotify.com/v1/tracks/6aLpLTAUASREvQE105XOb3,https://api.spotify.com/v1/audio-analysis/6aLpLTAUASREvQE105XOb3,175444.0,4.0
6aLpLTAUASREvQE105XOb3,0.575,0.714,6.0,-5.247,1.0,0.0596,0.395,0.0,0.115,0.32,144.982,audio_features,47Bg6IrMed1GPbxRgwH2aC,spotify:track:47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/tracks/47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/audio-analysis/47Bg6IrMed1GPbxRgwH2aC,262231.0,4.0
47Bg6IrMed1GPbxRgwH2aC,0.708,0.701,0.0,-5.196,1.0,0.0328,0.031,0.0,0.392,0.504,120.932,audio_features,0heVTeZw99vJl4QyJC0wyk,spotify:track:0heVTeZw99vJl4QyJC0wyk,https://api.spotify.com/v1/tracks/0heVTeZw99vJl4QyJC0wyk,https://api.spotify.com/v1/audio-analysis/0heVTeZw99vJl4QyJC0wyk,222097.0,4.0
0heVTeZw99vJl4QyJC0wyk,0.555,0.889,11.0,-5.148,1.0,0.0519,0.0477,6.83e-05,0.269,0.453,105.998,audio_features,3KV9J5y3HDHKTOtjJtHwqi,spotify:track:3KV9J5y3HDHKTOtjJtHwqi,https://api.spotify.com/v1/tracks/3KV9J5y3HDHKTOtjJtHwqi,https://api.spotify.com/v1/audio-analysis/3KV9J5y3HDHKTOtjJtHwqi,223794.0,4.0
3KV9J5y3HDHKTOtjJtHwqi,0.725,0.618,0.0,-4.843,1.0,0.123,0.0595,4.74e-05,0.151,0.923,161.966,audio_features,5gBEdUKVZJgvQwNu8pIQqy,spotify:track:5gBEdUKVZJgvQwNu8pIQqy,https://api.spotify.com/v1/tracks/5gBEdUKVZJgvQwNu8pIQqy,https://api.spotify.com/v1/audio-analysis/5gBEdUKVZJgvQwNu8pIQqy,209058.0,4.0
5gBEdUKVZJgvQwNu8pIQqy,0.763,0.777,5.0,-6.932,0.0,0.0364,0.281,0.79,0.134,0.929,124.431,audio_features,3WMbD1OyfKuwWDWMNbPQ4g,spotify:track:3WMbD1OyfKuwWDWMNbPQ4g,https://api.spotify.com/v1/tracks/3WMbD1OyfKuwWDWMNbPQ4g,https://api.spotify.com/v1/audio-analysis/3WMbD1OyfKuwWDWMNbPQ4g,208600.0,4.0
3WMbD1OyfKuwWDWMNbPQ4g,0.697,0.809,9.0,-8.197,1.0,0.0302,0.114,0.000521,0.183,0.98,125.941,audio_features,5nNmj1cLH3r4aA4XDJ2bgY,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/tracks/5nNmj1cLH3r4aA4XDJ2bgY,https://api.spotify.com/v1/audio-analysis/5nNmj1cLH3r4aA4XDJ2bgY,214827.0,4.0
5nNmj1cLH3r4aA4XDJ2bgY,0.583,0.645,5.0,-7.146,0.0,0.0974,0.121,0.0,0.0813,0.369,144.403,audio_features,7mNjeshOOLZO21uq9CxroU,spotify:track:7mNjeshOOLZO21uq9CxroU,https://api.spotify.com/v1/tracks/7mNjeshOOLZO21uq9CxroU,https://api.spotify.com/v1/audio-analysis/7mNjeshOOLZO21uq9CxroU,328720.0,4.0
7mNjeshOOLZO21uq9CxroU,0.388,0.561,2.0,-7.135,1.0,0.151,0.0591,5.68e-06,0.817,0.106,189.416,audio_features,3V2BaAgIW4sFXUggvgZ2vQ,spotify:track:3V2BaAgIW4sFXUggvgZ2vQ,https://api.spotify.com/v1/tracks/3V2BaAgIW4sFXUggvgZ2vQ,https://api.spotify.com/v1/audio-analysis/3V2BaAgIW4sFXUggvgZ2vQ,282573.0,3.0
3V2BaAgIW4sFXUggvgZ2vQ,0.636,0.709,1.0,-6.097,1.0,0.243,0.0133,0.0,0.536,0.419,93.142,audio_features,7MkTe84TlGBkVLajtUgt2b,spotify:track:7MkTe84TlGBkVLajtUgt2b,https://api.spotify.com/v1/tracks/7MkTe84TlGBkVLajtUgt2b,https://api.spotify.com/v1/audio-analysis/7MkTe84TlGBkVLajtUgt2b,284893.0,4.0
7MkTe84TlGBkVLajtUgt2b,0.518,0.596,6.0,-6.653,0.0,0.124,0.569,0.0,0.133,0.326,100.28,audio_features,5SwEgzUFDHwpWHKrbnP32Z,spotify:track:5SwEgzUFDHwpWHKrbnP32Z,https://api.spotify.com/v1/tracks/5SwEgzUFDHwpWHKrbnP32Z,https://api.spotify.com/v1/audio-analysis/5SwEgzUFDHwpWHKrbnP32Z,190867.0,4.0
5SwEgzUFDHwpWHKrbnP32Z,0.755,0.702,7.0,-6.013,1.0,0.0394,0.464,0.000434,0.0518,0.625,122.014,audio_features,1f3flfdU4VDM2OBDD2FMia,spotify:track:1f3flfdU4VDM2OBDD2FMia,https://api.spotify.com/v1/tracks/1f3flfdU4VDM2OBDD2FMia,https://api.spotify.com/v1/audio-analysis/1f3flfdU4VDM2OBDD2FMia,184200.0,4.0
1f3flfdU4VDM2OBDD2FMia,0.745,0.64,2.0,-5.494,1.0,0.0526,0.21,5.3e-05,0.112,0.612,86.98,audio_features,7mze3mJmu79AJu8SnS37pS,spotify:track:7mze3mJmu79AJu8SnS37pS,https://api.spotify.com/v1/tracks/7mze3mJmu79AJu8SnS37pS,https://api.spotify.com/v1/audio-analysis/7mze3mJmu79AJu8SnS37pS,275680.0,4.0
7mze3mJmu79AJu8SnS37pS,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390.0,4.0
58q2HKrzhC3ozto2nDdN4z,0.69,0.623,7.0,-4.431,0.0,0.077,0.276,0.0,0.237,0.41,94.954,audio_features,1mA2gJOAX8Xn2DshGalRd2,spotify:track:1mA2gJOAX8Xn2DshGalRd2,https://api.spotify.com/v1/tracks/1mA2gJOAX8Xn2DshGalRd2,https://api.spotify.com/v1/audio-analysis/1mA2gJOAX8Xn2DshGalRd2,209267.0,4.0
1mA2gJOAX8Xn2DshGalRd2,0.604,0.673,1.0,-5.979,1.0,0.0545,0.0268,3.32e-05,0.187,0.287,144.971,audio_features,7gkWXbAxIYuvtOpcN3p9GJ,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,https://api.spotify.com/v1/tracks/7gkWXbAxIYuvtOpcN3p9GJ,https://api.spotify.com/v1/audio-analysis/7gkWXbAxIYuvtOpcN3p9GJ,197573.0,4.0
7gkWXbAxIYuvtOpcN3p9GJ,0.62,0.723,11.0,-7.918,0.0,0.209,0.243,0.0,0.577,0.387,97.092,audio_features,4E9CsvL9amqmBtYpQG3xVA,spotify:track:4E9CsvL9amqmBtYpQG3xVA,https://api.spotify.com/v1/tracks/4E9CsvL9amqmBtYpQG3xVA,https://api.spotify.com/v1/audio-analysis/4E9CsvL9amqmBtYpQG3xVA,246120.0,4.0
4E9CsvL9amqmBtYpQG3xVA,0.731,0.675,7.0,-7.143,0.0,0.0938,0.0681,0.0,0.187,0.593,135.952,audio_features,2JvJTC6QZHYrjleGYMrjFQ,spotify:track:2JvJTC6QZHYrjleGYMrjFQ,https://api.spotify.com/v1/tracks/2JvJTC6QZHYrjleGYMrjFQ,https://api.spotify.com/v1/audio-analysis/2JvJTC6QZHYrjleGYMrjFQ,225854.0,4.0
2JvJTC6QZHYrjleGYMrjFQ,0.655,0.524,9.0,-8.285,0.0,0.254,0.479,0.0,0.236,0.413,130.075,audio_features,0I8aFfOesUC8gXpVfKNgDO,spotify:track:0I8aFfOesUC8gXpVfKNgDO,https://api.spotify.com/v1/tracks/0I8aFfOesUC8gXpVfKNgDO,https://api.spotify.com/v1/audio-analysis/0I8aFfOesUC8gXpVfKNgDO,198347.0,4.0
0I8aFfOesUC8gXpVfKNgDO,0.887,0.529,8.0,-6.421,1.0,0.187,0.0857,0.0,0.215,0.792,80.0,audio_features,0Jdx7iAwxJkx0h32wZlrJ5,spotify:track:0Jdx7iAwxJkx0h32wZlrJ5,https://api.spotify.com/v1/tracks/0Jdx7iAwxJkx0h32wZlrJ5,https://api.spotify.com/v1/audio-analysis/0Jdx7iAwxJkx0h32wZlrJ5,230907.0,4.0
0Jdx7iAwxJkx0h32wZlrJ5,0.601,0.716,4.0,-5.304,0.0,0.362,0.31,0.0,0.101,0.268,81.903,audio_features,0lw3cuktTO1vrW51mUSWJJ,spotify:track:0lw3cuktTO1vrW51mUSWJJ,https://api.spotify.com/v1/tracks/0lw3cuktTO1vrW51mUSWJJ,https://api.spotify.com/v1/audio-analysis/0lw3cuktTO1vrW51mUSWJJ,155193.0,4.0
0lw3cuktTO1vrW51mUSWJJ,0.343,0.771,4.0,-4.473,1.0,0.0806,0.137,0.0,0.126,0.268,200.166,audio_features,5OHwyr1icA3MYqRMiSKAMu,spotify:track:5OHwyr1icA3MYqRMiSKAMu,https://api.spotify.com/v1/tracks/5OHwyr1icA3MYqRMiSKAMu,https://api.spotify.com/v1/audio-analysis/5OHwyr1icA3MYqRMiSKAMu,188338.0,4.0
5OHwyr1icA3MYqRMiSKAMu,0.415,0.263,2.0,-16.541,1.0,0.0928,0.411,0.00306,0.342,0.311,165.77,audio_features,7tSVyj8v1s3YyF7fvkKiOC,spotify:track:7tSVyj8v1s3YyF7fvkKiOC,https://api.spotify.com/v1/tracks/7tSVyj8v1s3YyF7fvkKiOC,https://api.spotify.com/v1/audio-analysis/7tSVyj8v1s3YyF7fvkKiOC,268597.0,3.0
7tSVyj8v1s3YyF7fvkKiOC,0.626,0.527,7.0,-9.371,1.0,0.109,0.0688,0.000214,0.372,0.227,151.657,audio_features,6mXMILvElYiWu4fa9oaJXe,spotify:track:6mXMILvElYiWu4fa9oaJXe,https://api.spotify.com/v1/tracks/6mXMILvElYiWu4fa9oaJXe,https://api.spotify.com/v1/audio-analysis/6mXMILvElYiWu4fa9oaJXe,238033.0,4.0
6mXMILvElYiWu4fa9oaJXe,0.597,0.854,7.0,-5.114,0.0,0.463,0.0169,0.0,0.124,0.152,120.276,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418.0,4.0
2iUXsYOEPhVqEBwsqP70rE,0.744,0.767,1.0,-2.907,0.0,0.0408,0.0601,1.05e-05,0.0859,0.767,93.999,audio_features,19hh7DkfRBrpRGYfKlw7jb,spotify:track:19hh7DkfRBrpRGYfKlw7jb,https://api.spotify.com/v1/tracks/19hh7DkfRBrpRGYfKlw7jb,https://api.spotify.com/v1/audio-analysis/19hh7DkfRBrpRGYfKlw7jb,196628.0,4.0
19hh7DkfRBrpRGYfKlw7jb,0.655,0.822,9.0,-5.996,0.0,0.0766,0.0237,0.0,0.365,0.775,92.015,audio_features,1t0UbGPCjGpLeH7KiLBuBv,spotify:track:1t0UbGPCjGpLeH7KiLBuBv,https://api.spotify.com/v1/tracks/1t0UbGPCjGpLeH7KiLBuBv,https://api.spotify.com/v1/audio-analysis/1t0UbGPCjGpLeH7KiLBuBv,177948.0,4.0
1t0UbGPCjGpLeH7KiLBuBv,0.618,0.814,2.0,-3.991,0.0,0.209,0.0229,0.0,0.0399,0.741,180.117,audio_features,2AOQVSqYB0KXryNscZCCOE,spotify:track:2AOQVSqYB0KXryNscZCCOE,https://api.spotify.com/v1/tracks/2AOQVSqYB0KXryNscZCCOE,https://api.spotify.com/v1/audio-analysis/2AOQVSqYB0KXryNscZCCOE,217053.0,4.0
2AOQVSqYB0KXryNscZCCOE,0.7,0.694,6.0,-6.162,0.0,0.0429,0.0212,0.0,0.145,0.639,125.049,audio_features,2qlTyN8Ou086f0HTtZtGoA,spotify:track:2qlTyN8Ou086f0HTtZtGoA,https://api.spotify.com/v1/tracks/2qlTyN8Ou086f0HTtZtGoA,https://api.spotify.com/v1/audio-analysis/2qlTyN8Ou086f0HTtZtGoA,224893.0,4.0
2qlTyN8Ou086f0HTtZtGoA,0.625,0.796,9.0,-5.603,0.0,0.171,0.215,0.0,0.109,0.508,125.66,audio_features,2ssoVmyoTQfNYjqwicxfxU,spotify:track:2ssoVmyoTQfNYjqwicxfxU,https://api.spotify.com/v1/tracks/2ssoVmyoTQfNYjqwicxfxU,https://api.spotify.com/v1/audio-analysis/2ssoVmyoTQfNYjqwicxfxU,213773.0,4.0
2ssoVmyoTQfNYjqwicxfxU,0.699,0.761,10.0,-4.337,1.0,0.0457,0.0466,0.0,0.107,0.443,120.044,audio_features,0mtmrbRFsectINNpHdDkUQ,spotify:track:0mtmrbRFsectINNpHdDkUQ,https://api.spotify.com/v1/tracks/0mtmrbRFsectINNpHdDkUQ,https://api.spotify.com/v1/audio-analysis/0mtmrbRFsectINNpHdDkUQ,250747.0,4.0
0mtmrbRFsectINNpHdDkUQ,0.541,0.69,3.0,-5.391,1.0,0.206,0.0216,0.0,0.257,0.681,180.239,audio_features,3zxrecYFao03IrrcyFiaMU,spotify:track:3zxrecYFao03IrrcyFiaMU,https://api.spotify.com/v1/tracks/3zxrecYFao03IrrcyFiaMU,https://api.spotify.com/v1/audio-analysis/3zxrecYFao03IrrcyFiaMU,182026.0,3.0
3zxrecYFao03IrrcyFiaMU,0.634,0.722,0.0,-5.289,1.0,0.0328,0.00339,0.0,0.101,0.53,100.034,audio_features,2ctcPJNHw638KwWbMj9LCE,spotify:track:2ctcPJNHw638KwWbMj9LCE,https://api.spotify.com/v1/tracks/2ctcPJNHw638KwWbMj9LCE,https://api.spotify.com/v1/audio-analysis/2ctcPJNHw638KwWbMj9LCE,205189.0,4.0
2ctcPJNHw638KwWbMj9LCE,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621.0,4.0
08bNPGLD8AhKpnnERrAc6G,0.657,0.828,5.0,-5.544,1.0,0.0728,0.00847,0.0,0.326,0.566,115.954,audio_features,6f3Kn4QtwZPU2IvwwDSbLF,spotify:track:6f3Kn4QtwZPU2IvwwDSbLF,https://api.spotify.com/v1/tracks/6f3Kn4QtwZPU2IvwwDSbLF,https://api.spotify.com/v1/audio-analysis/6f3Kn4QtwZPU2IvwwDSbLF,196787.0,4.0
6f3Kn4QtwZPU2IvwwDSbLF,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186.0,4.0
0u2P5u6lvoDfwTYjAADbn4,0.724,0.667,4.0,-6.017,0.0,0.054,0.221,0.0,0.753,0.602,119.078,audio_features,1XcnxfOeLvLPGh2Drr2yNb,spotify:track:1XcnxfOeLvLPGh2Drr2yNb,https://api.spotify.com/v1/tracks/1XcnxfOeLvLPGh2Drr2yNb,https://api.spotify.com/v1/audio-analysis/1XcnxfOeLvLPGh2Drr2yNb,178625.0,4.0
1XcnxfOeLvLPGh2Drr2yNb,0.678,0.398,6.0,-8.413,0.0,0.0315,0.738,0.0,0.117,0.202,111.833,audio_features,3UwT4FadEGWyMdaSwYcUBY,spotify:track:3UwT4FadEGWyMdaSwYcUBY,https://api.spotify.com/v1/tracks/3UwT4FadEGWyMdaSwYcUBY,https://api.spotify.com/v1/audio-analysis/3UwT4FadEGWyMdaSwYcUBY,232852.0,4.0
3UwT4FadEGWyMdaSwYcUBY,0.356,0.872,2.0,-7.837,1.0,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653.0,4.0
5G1sTBGbZT5o4PNRc75RKI,0.649,0.716,11.0,-6.232,1.0,0.0445,0.0879,0.03,0.0824,0.503,124.968,audio_features,2lZHCWCUkxLuQ5skJhkoyS,spotify:track:2lZHCWCUkxLuQ5skJhkoyS,https://api.spotify.com/v1/tracks/2lZHCWCUkxLuQ5skJhkoyS,https://api.spotify.com/v1/audio-analysis/2lZHCWCUkxLuQ5skJhkoyS,235813.0,4.0
2lZHCWCUkxLuQ5skJhkoyS,0.499,0.722,2.0,-9.496,1.0,0.0378,0.00846,0.00829,0.16,0.277,125.811,audio_features,4wfm9CakR60wmNej5R6HRk,spotify:track:4wfm9CakR60wmNej5R6HRk,https://api.spotify.com/v1/tracks/4wfm9CakR60wmNej5R6HRk,https://api.spotify.com/v1/audio-analysis/4wfm9CakR60wmNej5R6HRk,337506.0,4.0
4wfm9CakR60wmNej5R6HRk,0.491,0.913,0.0,-4.813,1.0,0.101,0.0078,0.0,0.323,0.357,147.797,audio_features,5jvAliGepxzKOhGp01o5IT,spotify:track:5jvAliGepxzKOhGp01o5IT,https://api.spotify.com/v1/tracks/5jvAliGepxzKOhGp01o5IT,https://api.spotify.com/v1/audio-analysis/5jvAliGepxzKOhGp01o5IT,182907.0,4.0
5jvAliGepxzKOhGp01o5IT,0.598,0.969,4.0,-5.973,0.0,0.0501,0.000382,0.202,0.137,0.716,114.99,audio_features,4a1GWZf6uVrRmIzzmIyzo4,spotify:track:4a1GWZf6uVrRmIzzmIyzo4,https://api.spotify.com/v1/tracks/4a1GWZf6uVrRmIzzmIyzo4,https://api.spotify.com/v1/audio-analysis/4a1GWZf6uVrRmIzzmIyzo4,212783.0,4.0
4a1GWZf6uVrRmIzzmIyzo4,0.663,0.785,7.0,-7.281,1.0,0.281,0.295,0.0,0.149,0.348,100.1,audio_features,59QpJ1x2jhzBC8M2ir7O3N,spotify:track:59QpJ1x2jhzBC8M2ir7O3N,https://api.spotify.com/v1/tracks/59QpJ1x2jhzBC8M2ir7O3N,https://api.spotify.com/v1/audio-analysis/59QpJ1x2jhzBC8M2ir7O3N,202600.0,4.0
59QpJ1x2jhzBC8M2ir7O3N,0.563,0.8,7.0,-6.611,1.0,0.288,0.199,0.0,0.179,0.715,120.005,audio_features,04ynjj9UZ36BW35Hnqq7hZ,spotify:track:04ynjj9UZ36BW35Hnqq7hZ,https://api.spotify.com/v1/tracks/04ynjj9UZ36BW35Hnqq7hZ,https://api.spotify.com/v1/audio-analysis/04ynjj9UZ36BW35Hnqq7hZ,216573.0,4.0
04ynjj9UZ36BW35Hnqq7hZ,0.713,0.673,0.0,-8.296,0.0,0.448,0.606,4.3e-06,0.166,0.663,80.117,audio_features,0LWN5uC9pEOWtwXQZKvNjm,spotify:track:0LWN5uC9pEOWtwXQZKvNjm,https://api.spotify.com/v1/tracks/0LWN5uC9pEOWtwXQZKvNjm,https://api.spotify.com/v1/audio-analysis/0LWN5uC9pEOWtwXQZKvNjm,213339.0,4.0
0LWN5uC9pEOWtwXQZKvNjm,0.623,0.823,2.0,-7.228,1.0,0.27,0.33,0.0,0.615,0.523,143.872,audio_features,0jivf45xtP5BbUqkTSmtuX,spotify:track:0jivf45xtP5BbUqkTSmtuX,https://api.spotify.com/v1/tracks/0jivf45xtP5BbUqkTSmtuX,https://api.spotify.com/v1/audio-analysis/0jivf45xtP5BbUqkTSmtuX,175638.0,4.0
0jivf45xtP5BbUqkTSmtuX,0.615,0.803,5.0,-6.236,0.0,0.281,0.0358,1.98e-06,0.113,0.65,92.979,audio_features,3nEfpEGlsuoUF2JijlcIvx,spotify:track:3nEfpEGlsuoUF2JijlcIvx,https://api.spotify.com/v1/tracks/3nEfpEGlsuoUF2JijlcIvx,https://api.spotify.com/v1/audio-analysis/3nEfpEGlsuoUF2JijlcIvx,211598.0,4.0
3nEfpEGlsuoUF2JijlcIvx,0.849,0.716,1.0,-5.45,1.0,0.233,0.363,4.55e-05,0.0824,0.297,125.988,audio_features,1p1ZfE7VDYbjscLrCOT6bB,spotify:track:1p1ZfE7VDYbjscLrCOT6bB,https://api.spotify.com/v1/tracks/1p1ZfE7VDYbjscLrCOT6bB,https://api.spotify.com/v1/audio-analysis/1p1ZfE7VDYbjscLrCOT6bB,183495.0,4.0
1p1ZfE7VDYbjscLrCOT6bB,0.624,0.68,4.0,-7.852,0.0,0.412,0.259,0.0,0.0777,0.564,178.05,audio_features,5rPkMN07brHRpk1NSu3Ml8,spotify:track:5rPkMN07brHRpk1NSu3Ml8,https://api.spotify.com/v1/tracks/5rPkMN07brHRpk1NSu3Ml8,https://api.spotify.com/v1/audio-analysis/5rPkMN07brHRpk1NSu3Ml8,227102.0,4.0
5rPkMN07brHRpk1NSu3Ml8,0.647,0.809,1.0,-4.464,1.0,0.327,0.115,0.0,0.185,0.432,95.816,audio_features,3X2FevCT7hrma9tx5Ign4I,spotify:track:3X2FevCT7hrma9tx5Ign4I,https://api.spotify.com/v1/tracks/3X2FevCT7hrma9tx5Ign4I,https://api.spotify.com/v1/audio-analysis/3X2FevCT7hrma9tx5Ign4I,165465.0,4.0
3X2FevCT7hrma9tx5Ign4I,0.517,0.738,6.0,-6.393,1.0,0.377,0.242,0.0,0.207,0.711,95.111,audio_features,2QUzpzwnNChjaaOlaVSqCH,spotify:track:2QUzpzwnNChjaaOlaVSqCH,https://api.spotify.com/v1/tracks/2QUzpzwnNChjaaOlaVSqCH,https://api.spotify.com/v1/audio-analysis/2QUzpzwnNChjaaOlaVSqCH,265854.0,4.0
2QUzpzwnNChjaaOlaVSqCH,0.357,0.742,6.0,-6.441,0.0,0.172,0.306,0.0,0.0983,0.48,169.036,audio_features,4v2k7C1ApbqtnqVnl28OVj,spotify:track:4v2k7C1ApbqtnqVnl28OVj,https://api.spotify.com/v1/tracks/4v2k7C1ApbqtnqVnl28OVj,https://api.spotify.com/v1/audio-analysis/4v2k7C1ApbqtnqVnl28OVj,204358.0,4.0
4v2k7C1ApbqtnqVnl28OVj,0.447,0.807,1.0,-7.612,0.0,0.823,0.115,0.0,0.108,0.355,182.296,audio_features,0cXjlB6p1JYaCwKCVuD8Ur,spotify:track:0cXjlB6p1JYaCwKCVuD8Ur,https://api.spotify.com/v1/tracks/0cXjlB6p1JYaCwKCVuD8Ur,https://api.spotify.com/v1/audio-analysis/0cXjlB6p1JYaCwKCVuD8Ur,223057.0,5.0
